customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,segment_label
1388,2023-12-28,3,653.53,370,2,3,3,8,At-Risk,4,Potential
1389,2023-04-02,3,2590.26,640,1,3,5,9,Cannot Lose Them,0,High Value
1390,2023-11-15,1,158.45,413,2,1,1,4,Hibernating,1,At-Risk
1391,2023-12-14,2,801.6600000000001,384,2,2,3,7,At-Risk,4,Potential
1392,2024-11-20,4,900.09,42,5,4,4,13,champions,3,Loyal
1393,2024-01-17,2,1189.29,350,3,2,4,9,Potential Loyalists,4,Potential
1395,2023-10-20,1,83.27,439,2,1,1,4,Hibernating,1,At-Risk
1396,2024-01-02,3,745.69,365,2,3,3,8,At-Risk,4,Potential
1398,2023-12-05,1,101.59,393,2,1,1,4,Hibernating,1,At-Risk
1400,2023-12-16,3,547.28,382,2,3,2,7,At-Risk,4,Potential
1401,2024-12-12,3,866.01,20,5,3,3,11,Loyal Customers,3,Loyal
1402,2024-11-06,4,1749.91,56,5,4,5,14,champions,3,Loyal
1403,2022-12-18,1,387.56,745,1,1,2,4,Lost,2,Lost
1404,2024-12-18,1,273.37,14,5,1,1,7,New Customers,1,At-Risk
1405,2024-07-09,2,282.43,176,4,2,1,7,New Customers,1,At-Risk
1410,2024-10-21,5,1210.63,72,5,5,4,14,champions,3,Loyal
1411,2023-08-17,2,706.8399999999999,503,2,2,3,7,At-Risk,4,Potential
1412,2024-07-17,4,1684.02,168,4,4,5,13,champions,3,Loyal
1413,2024-06-12,3,689.32,203,4,3,3,10,Loyal Customers,3,Loyal
1414,2024-01-12,3,1016.96,355,3,3,4,10,Loyal Customers,4,Potential
1415,2023-10-06,1,133.62,453,2,1,1,4,Hibernating,1,At-Risk
1417,2022-06-12,2,1412.01,934,1,2,5,8,Hibernating,2,Lost
1418,2024-02-23,4,702.0,313,3,4,3,10,Loyal Customers,3,Loyal
1419,2023-04-20,3,1045.49,622,1,3,4,8,Cannot Lose Them,4,Potential
1420,2024-11-15,4,1341.94,47,5,4,4,13,champions,3,Loyal
1421,2024-05-23,2,317.37,223,3,2,1,6,Hibernating,1,At-Risk
1422,2023-06-14,3,1197.91,567,2,3,4,9,At-Risk,4,Potential
1423,2024-02-12,5,2511.85,324,3,5,5,13,Loyal Customers,0,High Value
1424,2023-04-19,1,342.88,623,1,1,2,4,Lost,2,Lost
1425,2024-02-03,1,135.09,333,3,1,1,5,Hibernating,1,At-Risk
1426,2022-05-23,1,102.8,954,1,1,1,3,Lost,2,Lost
1427,2024-05-10,4,694.62,236,3,4,3,10,Loyal Customers,3,Loyal
1428,2023-11-20,1,738.46,408,2,1,3,6,Hibernating,1,At-Risk
1429,2023-08-17,1,298.43,503,2,1,1,4,Hibernating,2,Lost
1430,2024-05-29,1,285.07,217,3,1,1,5,Hibernating,1,At-Risk
1431,2022-08-21,1,102.55,864,1,1,1,3,Lost,2,Lost
1432,2024-12-02,4,1653.7,30,5,4,5,14,champions,3,Loyal
1433,2023-07-15,1,250.84,536,2,1,1,4,Hibernating,2,Lost
1434,2023-10-29,1,283.38,430,2,1,1,4,Hibernating,1,At-Risk
1435,2024-09-09,6,2629.47,114,4,5,5,14,champions,0,High Value
1436,2024-09-25,2,683.73,98,4,2,3,9,New Customers,1,At-Risk
1437,2023-04-17,4,1358.43,625,1,4,5,10,Cannot Lose Them,4,Potential
1438,2024-07-12,2,174.55,173,4,2,1,7,New Customers,1,At-Risk
1440,2023-05-10,3,512.3299999999999,602,1,3,2,6,Hibernating,4,Potential
1441,2023-08-09,1,238.0,511,2,1,1,4,Hibernating,2,Lost
1442,2023-09-05,3,1100.23,484,2,3,4,9,At-Risk,4,Potential
1443,2024-03-20,2,510.1,287,3,2,2,7,Hibernating,1,At-Risk
1444,2023-04-29,1,426.86,613,1,1,2,4,Lost,2,Lost
1445,2023-01-02,2,1684.2600000000002,730,1,2,5,8,Hibernating,4,Potential
1446,2024-08-21,2,292.99,133,4,2,1,7,New Customers,1,At-Risk
1447,2024-11-18,1,307.76,44,5,1,1,7,New Customers,1,At-Risk
1448,2024-11-01,6,1620.83,61,5,5,5,15,champions,0,High Value
1449,2024-03-15,3,513.59,292,3,3,2,8,Loyal Customers,3,Loyal
1450,2024-10-17,2,486.54,76,5,2,2,9,New Customers,1,At-Risk
1452,2024-07-23,1,212.84,162,4,1,1,6,New Customers,1,At-Risk
1453,2023-06-30,2,560.9300000000001,551,2,2,2,6,At-Risk,4,Potential
1454,2024-06-29,2,526.38,186,4,2,2,8,New Customers,1,At-Risk
1455,2024-11-24,5,1797.11,38,5,5,5,15,champions,0,High Value
1456,2022-07-07,2,612.56,909,1,2,3,6,Hibernating,2,Lost
1457,2024-09-19,3,669.1700000000001,104,4,3,3,10,Loyal Customers,3,Loyal
1458,2024-10-09,3,350.72,84,5,3,2,10,Loyal Customers,3,Loyal
1459,2023-07-29,2,370.6,522,2,2,2,6,At-Risk,4,Potential
1460,2024-05-17,3,505.61,229,3,3,2,8,Loyal Customers,3,Loyal
1461,2022-05-12,1,45.03,965,1,1,1,3,Lost,2,Lost
1462,2024-12-28,4,1722.04,4,5,4,5,14,champions,3,Loyal
1463,2024-07-27,3,998.7,158,4,3,4,11,Loyal Customers,3,Loyal
1464,2024-07-25,5,1590.16,160,4,5,5,14,champions,0,High Value
1465,2024-08-28,5,1108.38,126,4,5,4,13,champions,3,Loyal
1466,2024-07-03,2,508.81,182,4,2,2,8,New Customers,1,At-Risk
1467,2023-07-29,5,1950.9,522,2,5,5,12,At-Risk,0,High Value
1468,2024-07-28,2,1002.59,157,4,2,4,10,New Customers,1,At-Risk
1469,2024-08-04,2,333.19,150,4,2,2,8,New Customers,1,At-Risk
1470,2024-01-18,2,423.3,349,3,2,2,7,Hibernating,1,At-Risk
1474,2024-12-14,4,1730.62,18,5,4,5,14,champions,3,Loyal
1475,2024-05-14,1,201.85,232,3,1,1,5,Hibernating,1,At-Risk
1476,2024-04-04,4,1202.5,272,3,4,4,11,Loyal Customers,3,Loyal
1477,2023-02-17,2,737.21,684,1,2,3,6,Hibernating,2,Lost
1478,2023-09-11,2,338.05,478,2,2,2,6,At-Risk,1,At-Risk
1479,2023-08-24,2,207.49,496,2,2,1,5,At-Risk,1,At-Risk
1480,2024-10-16,2,1113.76,77,5,2,4,11,New Customers,1,At-Risk
1481,2023-10-27,2,367.18,432,2,2,2,6,At-Risk,1,At-Risk
1482,2024-11-21,1,524.39,41,5,1,2,8,New Customers,1,At-Risk
1483,2024-05-31,2,399.86,215,3,2,2,7,Hibernating,1,At-Risk
1485,2023-08-29,4,1503.62,491,2,4,5,11,At-Risk,4,Potential
1486,2024-04-01,3,1028.94,275,3,3,4,10,Loyal Customers,3,Loyal
1487,2024-09-07,3,1196.81,116,4,3,4,11,Loyal Customers,3,Loyal
1488,2024-12-06,5,1602.4399999999998,26,5,5,5,15,champions,0,High Value
1489,2024-08-16,2,1726.79,138,4,2,5,11,New Customers,3,Loyal
1490,2024-11-05,3,1996.88,57,5,3,5,13,Loyal Customers,3,Loyal
1491,2024-06-17,5,1177.23,198,4,5,4,13,champions,3,Loyal
1492,2023-08-02,2,288.38,518,2,2,1,5,At-Risk,2,Lost
1493,2024-12-12,2,561.46,20,5,2,2,9,New Customers,1,At-Risk
1494,2024-11-25,4,1336.99,37,5,4,4,13,champions,3,Loyal
1495,2024-09-30,3,751.1700000000001,93,4,3,3,10,Loyal Customers,3,Loyal
1496,2022-03-24,2,346.36,1014,1,2,2,5,Hibernating,2,Lost
1497,2024-10-19,4,1046.34,74,5,4,4,13,champions,3,Loyal
1498,2023-10-25,6,1358.94,434,2,5,5,12,At-Risk,0,High Value
1499,2023-01-15,3,514.01,717,1,3,2,6,Hibernating,4,Potential
1500,2024-01-01,2,526.89,366,2,2,2,6,At-Risk,1,At-Risk
1501,2024-12-18,2,771.45,14,5,2,3,10,New Customers,1,At-Risk
1502,2024-10-10,3,1525.89,83,5,3,5,13,Loyal Customers,3,Loyal
1503,2024-02-07,1,301.11,329,3,1,1,5,Hibernating,1,At-Risk
1504,2023-11-19,1,176.12,409,2,1,1,4,Hibernating,1,At-Risk
1505,2022-10-20,4,1248.15,804,1,4,4,9,Cannot Lose Them,4,Potential
1506,2024-06-08,6,2059.02,207,3,5,5,13,Loyal Customers,0,High Value
1507,2022-01-08,1,159.04,1089,1,1,1,3,Lost,2,Lost
1508,2023-09-10,2,685.72,479,2,2,3,7,At-Risk,4,Potential
1509,2024-01-16,2,984.57,351,3,2,4,9,Potential Loyalists,4,Potential
1510,2024-11-13,2,318.29,49,5,2,1,8,New Customers,1,At-Risk
1511,2024-01-15,5,1824.06,352,3,5,5,13,Loyal Customers,0,High Value
1512,2023-11-28,2,223.68,400,2,2,1,5,At-Risk,1,At-Risk
1513,2023-07-30,3,1199.93,521,2,3,4,9,At-Risk,4,Potential
1514,2024-12-25,2,584.53,7,5,2,3,10,New Customers,1,At-Risk
1515,2024-12-09,2,375.22,23,5,2,2,9,New Customers,1,At-Risk
1516,2024-09-13,1,301.62,110,4,1,1,6,New Customers,1,At-Risk
1517,2023-09-10,4,1555.4299999999998,479,2,4,5,11,At-Risk,4,Potential
1518,2024-08-19,3,1294.78,135,4,3,4,11,Loyal Customers,3,Loyal
1520,2024-11-30,4,944.81,32,5,4,4,13,champions,3,Loyal
1521,2024-06-03,5,1245.81,212,3,5,4,12,Loyal Customers,3,Loyal
1522,2022-09-01,2,1608.81,853,1,2,5,8,Hibernating,4,Potential
1523,2024-03-15,3,970.62,292,3,3,4,10,Loyal Customers,3,Loyal
1524,2023-09-07,3,1014.64,482,2,3,4,9,At-Risk,4,Potential
1525,2023-05-15,4,2854.29,597,2,4,5,11,At-Risk,0,High Value
1526,2023-11-16,2,470.75,412,2,2,2,6,At-Risk,1,At-Risk
1527,2022-09-22,3,437.4,832,1,3,2,6,Hibernating,2,Lost
1528,2024-10-06,4,794.45,87,5,4,3,12,Loyal Customers,3,Loyal
1529,2022-01-02,1,55.29,1095,1,1,1,3,Lost,2,Lost
1530,2024-12-15,3,473.18,17,5,3,2,10,Loyal Customers,3,Loyal
1531,2024-07-13,1,734.01,172,4,1,3,8,New Customers,1,At-Risk
1532,2024-11-21,5,827.75,41,5,5,3,13,Loyal Customers,3,Loyal
1533,2024-12-30,3,1321.62,2,5,3,4,12,Loyal Customers,3,Loyal
1534,2022-12-21,1,119.14,742,1,1,1,3,Lost,2,Lost
1535,2024-08-18,5,2945.19,136,4,5,5,14,champions,0,High Value
1537,2024-12-11,3,479.85,21,5,3,2,10,Loyal Customers,3,Loyal
1538,2024-10-04,4,592.88,89,5,4,3,12,Loyal Customers,3,Loyal
1539,2022-04-11,1,148.44,996,1,1,1,3,Lost,2,Lost
1540,2024-10-23,1,104.45,70,5,1,1,7,New Customers,1,At-Risk
1541,2024-09-23,2,292.04,100,4,2,1,7,New Customers,1,At-Risk
1542,2024-11-10,4,2499.86,52,5,4,5,14,champions,0,High Value
1543,2024-08-07,4,1493.04,147,4,4,5,13,champions,3,Loyal
1544,2023-10-02,2,2434.58,457,2,2,5,9,At-Risk,4,Potential
1545,2024-10-01,6,2614.3,92,4,5,5,14,champions,0,High Value
1546,2024-07-01,3,1467.81,184,4,3,5,12,Loyal Customers,3,Loyal
1547,2024-11-30,5,1309.51,32,5,5,4,14,champions,3,Loyal
1548,2024-10-08,5,893.97,85,5,5,4,14,champions,3,Loyal
1549,2024-07-28,8,2657.77,157,4,5,5,14,champions,0,High Value
1550,2024-08-21,2,654.39,133,4,2,3,9,New Customers,1,At-Risk
1551,2024-11-26,4,1148.75,36,5,4,4,13,champions,3,Loyal
1552,2024-01-31,3,1288.2000000000005,336,3,3,4,10,Loyal Customers,4,Potential
1553,2023-04-16,1,199.68,626,1,1,1,3,Lost,2,Lost
1554,2024-11-15,7,3071.35,47,5,5,5,15,champions,0,High Value
1555,2024-01-23,1,254.16,344,3,1,1,5,Hibernating,1,At-Risk
1556,2023-08-18,1,665.82,502,2,1,3,6,Hibernating,2,Lost
1557,2023-07-11,2,1359.6,540,2,2,5,9,At-Risk,4,Potential
1558,2024-11-03,2,326.91,59,5,2,2,9,New Customers,1,At-Risk
1559,2023-06-30,2,1319.0500000000002,551,2,2,4,8,At-Risk,4,Potential
1560,2024-04-19,2,467.49,257,3,2,2,7,Hibernating,1,At-Risk
1561,2024-09-06,6,2110.62,117,4,5,5,14,champions,0,High Value
1562,2024-12-02,2,334.29,30,5,2,2,9,New Customers,1,At-Risk
1563,2023-02-05,1,337.64,696,1,1,2,4,Lost,2,Lost
1564,2023-02-18,2,613.75,683,1,2,3,6,Hibernating,2,Lost
1565,2024-11-24,5,1569.26,38,5,5,5,15,champions,0,High Value
1566,2023-10-04,4,2076.81,455,2,4,5,11,At-Risk,0,High Value
1567,2024-05-02,1,187.33,244,3,1,1,5,Hibernating,1,At-Risk
1568,2024-11-03,4,1055.41,59,5,4,4,13,champions,3,Loyal
1569,2024-11-21,2,226.85,41,5,2,1,8,New Customers,1,At-Risk
1570,2023-12-13,2,268.41,385,2,2,1,5,At-Risk,1,At-Risk
1571,2024-12-23,2,134.75,9,5,2,1,8,New Customers,1,At-Risk
1572,2024-06-02,3,496.35,213,3,3,2,8,Loyal Customers,3,Loyal
1573,2024-11-12,3,2361.91,50,5,3,5,13,Loyal Customers,0,High Value
1574,2022-09-07,1,102.2,847,1,1,1,3,Lost,2,Lost
1575,2023-03-24,2,475.12,649,1,2,2,5,Hibernating,2,Lost
1577,2024-08-20,2,455.76,134,4,2,2,8,New Customers,1,At-Risk
1578,2023-03-13,4,2745.7200000000003,660,1,4,5,10,Cannot Lose Them,0,High Value
1580,2024-01-03,3,674.45,364,2,3,3,8,At-Risk,4,Potential
1581,2024-01-30,3,771.76,337,3,3,3,9,Loyal Customers,4,Potential
1583,2024-12-01,3,823.14,31,5,3,3,11,Loyal Customers,3,Loyal
1584,2023-11-26,4,842.29,402,2,4,3,9,At-Risk,3,Loyal
1585,2024-12-23,5,2069.95,9,5,5,5,15,champions,0,High Value
1586,2024-08-31,4,1201.81,123,4,4,4,12,champions,3,Loyal
1587,2024-07-01,6,1351.36,184,4,5,4,13,champions,0,High Value
1588,2024-06-30,2,1063.44,185,4,2,4,10,New Customers,1,At-Risk
1589,2024-06-08,3,1519.74,207,3,3,5,11,Loyal Customers,3,Loyal
1590,2024-08-14,4,1618.12,140,4,4,5,13,champions,3,Loyal
1591,2023-11-06,2,300.45,422,2,2,1,5,At-Risk,1,At-Risk
1592,2023-10-22,6,1801.47,437,2,5,5,12,At-Risk,0,High Value
1593,2024-03-25,1,58.43,282,3,1,1,5,Hibernating,1,At-Risk
1594,2022-05-03,3,1180.24,974,1,3,4,8,Cannot Lose Them,4,Potential
1595,2022-03-28,3,1151.82,1010,1,3,4,8,Cannot Lose Them,4,Potential
1596,2022-08-04,1,364.27,881,1,1,2,4,Lost,2,Lost
1597,2022-08-06,2,291.52,879,1,2,1,4,Hibernating,2,Lost
1598,2024-11-18,6,1911.22,44,5,5,5,15,champions,0,High Value
1599,2023-07-23,1,374.21,528,2,1,2,5,Hibernating,2,Lost
1600,2024-12-11,3,2289.31,21,5,3,5,13,Loyal Customers,0,High Value
1601,2024-12-30,3,505.12,2,5,3,2,10,Loyal Customers,3,Loyal
1602,2024-03-14,2,266.83,293,3,2,1,6,Hibernating,1,At-Risk
1603,2024-06-26,3,1027.39,189,4,3,4,11,Loyal Customers,3,Loyal
1605,2024-06-13,3,438.37,202,4,3,2,9,Loyal Customers,3,Loyal
1606,2024-07-23,2,760.75,162,4,2,3,9,New Customers,1,At-Risk
1607,2024-06-26,2,805.11,189,4,2,3,9,New Customers,1,At-Risk
1608,2024-09-22,1,521.57,101,4,1,2,7,New Customers,1,At-Risk
1609,2024-12-18,3,1811.15,14,5,3,5,13,Loyal Customers,3,Loyal
1611,2024-02-02,1,435.5,334,3,1,2,6,Hibernating,1,At-Risk
1613,2024-09-05,1,813.11,118,4,1,3,8,New Customers,1,At-Risk
1614,2023-04-24,2,743.6700000000001,618,1,2,3,6,Hibernating,4,Potential
1616,2023-12-18,1,87.23,380,2,1,1,4,Hibernating,1,At-Risk
1617,2023-11-09,2,660.25,419,2,2,3,7,At-Risk,4,Potential
1618,2024-12-20,5,1363.63,12,5,5,5,15,champions,3,Loyal
1619,2024-09-25,2,1911.65,98,4,2,5,11,New Customers,3,Loyal
1620,2024-11-21,3,989.41,41,5,3,4,12,Loyal Customers,3,Loyal
1621,2024-08-13,1,76.56,141,4,1,1,6,New Customers,1,At-Risk
1622,2024-12-28,2,638.39,4,5,2,3,10,New Customers,1,At-Risk
1623,2023-02-25,1,388.96,676,1,1,2,4,Lost,2,Lost
1624,2023-12-05,1,165.28,393,2,1,1,4,Hibernating,1,At-Risk
1625,2023-10-05,2,1119.0800000000002,454,2,2,4,8,At-Risk,4,Potential
1626,2023-03-03,1,131.22,670,1,1,1,3,Lost,2,Lost
1627,2022-12-24,1,650.5,739,1,1,3,5,Lost,2,Lost
1629,2024-06-16,2,880.38,199,4,2,3,9,New Customers,1,At-Risk
1630,2024-03-01,4,671.4,306,3,4,3,10,Loyal Customers,3,Loyal
1631,2022-10-30,1,261.53,794,1,1,1,3,Lost,2,Lost
1632,2023-07-21,3,1058.04,530,2,3,4,9,At-Risk,4,Potential
1634,2023-12-28,5,1611.37,370,2,5,5,12,At-Risk,0,High Value
1635,2024-04-03,2,364.21,273,3,2,2,7,Hibernating,1,At-Risk
1636,2024-11-03,2,334.31,59,5,2,2,9,New Customers,1,At-Risk
1637,2024-05-02,4,665.44,244,3,4,3,10,Loyal Customers,3,Loyal
1638,2024-11-23,5,1749.29,39,5,5,5,15,champions,0,High Value
1639,2023-11-05,3,466.51,423,2,3,2,7,At-Risk,4,Potential
1641,2024-01-25,3,1145.78,342,3,3,4,10,Loyal Customers,4,Potential
1642,2024-04-16,4,2154.04,260,3,4,5,12,Loyal Customers,0,High Value
1643,2024-11-10,3,903.88,52,5,3,4,12,Loyal Customers,3,Loyal
1644,2022-07-09,1,195.22,907,1,1,1,3,Lost,2,Lost
1645,2024-06-22,4,1076.69,193,4,4,4,12,champions,3,Loyal
1646,2023-09-08,4,1553.18,481,2,4,5,11,At-Risk,4,Potential
1647,2022-06-14,3,549.39,932,1,3,2,6,Hibernating,2,Lost
1649,2024-10-03,3,591.0,90,5,3,3,11,Loyal Customers,3,Loyal
1650,2024-03-16,2,564.04,291,3,2,2,7,Hibernating,1,At-Risk
1651,2023-10-22,1,549.81,437,2,1,2,5,Hibernating,1,At-Risk
1652,2024-10-25,3,524.94,68,5,3,2,10,Loyal Customers,3,Loyal
1654,2024-11-12,3,571.03,50,5,3,3,11,Loyal Customers,3,Loyal
1655,2022-10-03,1,234.94,821,1,1,1,3,Lost,2,Lost
1656,2024-02-22,3,1237.74,314,3,3,4,10,Loyal Customers,3,Loyal
1657,2024-09-13,5,1194.23,110,4,5,4,13,champions,3,Loyal
1658,2024-05-06,2,616.56,240,3,2,3,8,Potential Loyalists,1,At-Risk
1659,2023-06-28,1,198.5,553,2,1,1,4,Hibernating,2,Lost
1660,2024-04-10,3,977.45,266,3,3,4,10,Loyal Customers,3,Loyal
1661,2024-02-11,3,1146.76,325,3,3,4,10,Loyal Customers,4,Potential
1662,2024-12-16,4,1455.29,16,5,4,5,14,champions,3,Loyal
1664,2024-08-11,1,246.06,143,4,1,1,6,New Customers,1,At-Risk
1665,2024-11-15,4,1039.0700000000002,47,5,4,4,13,champions,3,Loyal
1666,2024-04-08,1,598.08,268,3,1,3,7,Hibernating,1,At-Risk
1667,2023-11-22,5,2313.04,406,2,5,5,12,At-Risk,0,High Value
1668,2023-09-26,4,1284.91,463,2,4,4,10,At-Risk,4,Potential
1669,2024-12-27,2,660.21,5,5,2,3,10,New Customers,1,At-Risk
1670,2023-05-25,1,254.99,587,2,1,1,4,Hibernating,2,Lost
1672,2024-01-18,5,1479.36,349,3,5,5,13,Loyal Customers,0,High Value
1673,2023-03-24,4,748.92,649,1,4,3,8,Cannot Lose Them,4,Potential
1674,2024-03-23,6,1692.91,284,3,5,5,13,Loyal Customers,0,High Value
1675,2024-05-28,4,840.34,218,3,4,3,10,Loyal Customers,3,Loyal
1676,2023-04-07,2,460.53,635,1,2,2,5,Hibernating,2,Lost
1677,2024-08-19,5,1332.41,135,4,5,4,13,champions,3,Loyal
1679,2022-02-11,1,301.13,1055,1,1,1,3,Lost,2,Lost
1681,2024-10-18,1,214.87,75,5,1,1,7,New Customers,1,At-Risk
1682,2024-12-09,3,1295.0700000000002,23,5,3,4,12,Loyal Customers,3,Loyal
1683,2023-01-25,1,191.61,707,1,1,1,3,Lost,2,Lost
1684,2022-11-15,1,291.61,778,1,1,1,3,Lost,2,Lost
1686,2024-10-26,2,557.74,67,5,2,2,9,New Customers,1,At-Risk
1687,2024-02-04,2,510.09,332,3,2,2,7,Hibernating,1,At-Risk
1688,2024-07-28,3,1199.9,157,4,3,4,11,Loyal Customers,3,Loyal
1689,2024-08-29,6,1199.54,125,4,5,4,13,champions,0,High Value
1690,2023-04-06,2,327.22,636,1,2,2,5,Hibernating,2,Lost
1691,2024-12-03,2,576.89,29,5,2,3,10,New Customers,1,At-Risk
1692,2022-03-12,1,729.99,1026,1,1,3,5,Lost,2,Lost
1693,2024-09-30,4,916.69,93,4,4,4,12,champions,3,Loyal
1694,2024-12-16,3,551.68,16,5,3,2,10,Loyal Customers,3,Loyal
1695,2023-03-25,1,135.18,648,1,1,1,3,Lost,2,Lost
1696,2024-12-24,4,1377.33,8,5,4,5,14,champions,3,Loyal
1697,2023-11-20,3,1140.69,408,2,3,4,9,At-Risk,4,Potential
1698,2024-12-02,4,706.23,30,5,4,3,12,Loyal Customers,3,Loyal
1699,2023-03-19,1,184.79,654,1,1,1,3,Lost,2,Lost
1700,2024-11-18,1,93.05,44,5,1,1,7,New Customers,1,At-Risk
1701,2024-10-30,1,330.54,63,5,1,2,8,New Customers,1,At-Risk
1702,2024-03-11,2,395.93,296,3,2,2,7,Hibernating,1,At-Risk
1703,2024-03-05,4,586.16,302,3,4,3,10,Loyal Customers,3,Loyal
1705,2023-04-23,4,2478.11,619,1,4,5,10,Cannot Lose Them,0,High Value
1706,2023-01-17,2,378.34,715,1,2,2,5,Hibernating,2,Lost
1707,2024-10-27,2,490.07,66,5,2,2,9,New Customers,1,At-Risk
1709,2024-09-15,2,512.98,108,4,2,2,8,New Customers,1,At-Risk
1711,2024-08-05,4,701.05,149,4,4,3,11,Loyal Customers,3,Loyal
1712,2023-10-03,3,503.44000000000005,456,2,3,2,7,At-Risk,4,Potential
1713,2023-09-29,1,189.33,460,2,1,1,4,Hibernating,1,At-Risk
1714,2024-12-26,2,611.59,6,5,2,3,10,New Customers,1,At-Risk
1715,2024-05-27,4,1146.56,219,3,4,4,11,Loyal Customers,3,Loyal
1716,2023-12-22,2,298.34,376,2,2,1,5,At-Risk,1,At-Risk
1717,2024-09-29,1,111.58,94,4,1,1,6,New Customers,1,At-Risk
1718,2024-12-04,3,1131.72,28,5,3,4,12,Loyal Customers,3,Loyal
1719,2024-02-01,3,1085.74,335,3,3,4,10,Loyal Customers,4,Potential
1720,2024-06-21,4,1163.99,194,4,4,4,12,champions,3,Loyal
1721,2023-04-10,3,980.17,632,1,3,4,8,Cannot Lose Them,4,Potential
1722,2023-09-08,1,324.48,481,2,1,2,5,Hibernating,1,At-Risk
1723,2024-06-29,3,454.72,186,4,3,2,9,Loyal Customers,3,Loyal
1724,2024-10-09,3,1207.34,84,5,3,4,12,Loyal Customers,3,Loyal
1725,2024-05-23,5,921.93,223,3,5,4,12,Loyal Customers,3,Loyal
1726,2024-07-02,3,952.68,183,4,3,4,11,Loyal Customers,3,Loyal
1727,2024-02-22,3,887.33,314,3,3,4,10,Loyal Customers,3,Loyal
1728,2024-05-28,1,170.53,218,3,1,1,5,Hibernating,1,At-Risk
1730,2022-06-10,1,210.55,936,1,1,1,3,Lost,2,Lost
1731,2024-04-26,3,843.31,250,3,3,3,9,Loyal Customers,3,Loyal
1732,2023-10-03,2,284.06,456,2,2,1,5,At-Risk,1,At-Risk
1734,2022-05-27,2,232.94,950,1,2,1,4,Hibernating,2,Lost
1735,2024-02-13,3,2826.73,323,3,3,5,11,Loyal Customers,0,High Value
1736,2024-08-13,2,486.41,141,4,2,2,8,New Customers,1,At-Risk
1738,2024-12-24,4,803.5,8,5,4,3,12,Loyal Customers,3,Loyal
1739,2024-12-07,1,414.09,25,5,1,2,8,New Customers,1,At-Risk
1740,2024-12-05,2,540.56,27,5,2,2,9,New Customers,1,At-Risk
1741,2024-10-17,3,614.87,76,5,3,3,11,Loyal Customers,3,Loyal
1742,2023-12-29,5,1390.32,369,2,5,5,12,At-Risk,3,Loyal
1745,2022-05-03,1,346.62,974,1,1,2,4,Lost,2,Lost
1747,2024-01-27,1,326.14,340,3,1,2,6,Hibernating,1,At-Risk
1748,2024-11-24,3,768.61,38,5,3,3,11,Loyal Customers,3,Loyal
1749,2023-11-10,2,607.53,418,2,2,3,7,At-Risk,1,At-Risk
1750,2024-07-17,2,872.27,168,4,2,3,9,New Customers,1,At-Risk
1751,2023-03-01,2,975.01,672,1,2,4,7,Hibernating,4,Potential
1752,2023-10-11,2,835.6199999999999,448,2,2,3,7,At-Risk,4,Potential
1753,2024-01-06,4,1009.39,361,2,4,4,10,At-Risk,3,Loyal
1754,2022-09-08,1,803.29,846,1,1,3,5,Lost,2,Lost
1755,2024-04-02,2,768.39,274,3,2,3,8,Potential Loyalists,1,At-Risk
1756,2024-03-13,2,624.0,294,3,2,3,8,Potential Loyalists,1,At-Risk
1757,2023-09-15,2,262.41,474,2,2,1,5,At-Risk,1,At-Risk
1758,2023-11-24,1,330.07,404,2,1,2,5,Hibernating,1,At-Risk
1759,2022-07-31,1,878.65,885,1,1,3,5,Lost,2,Lost
1760,2024-06-01,1,437.2,214,3,1,2,6,Hibernating,1,At-Risk
1761,2022-04-22,2,899.06,985,1,2,4,7,Hibernating,2,Lost
1762,2023-08-02,5,1419.75,518,2,5,5,12,At-Risk,4,Potential
1763,2024-07-03,4,1454.01,182,4,4,5,13,champions,3,Loyal
1764,2024-10-31,5,3179.56,62,5,5,5,15,champions,0,High Value
1765,2024-10-13,3,1066.13,80,5,3,4,12,Loyal Customers,3,Loyal
1766,2024-06-11,3,441.84,204,4,3,2,9,Loyal Customers,3,Loyal
1767,2024-12-08,3,1820.11,24,5,3,5,13,Loyal Customers,3,Loyal
1768,2024-09-02,3,671.56,121,4,3,3,10,Loyal Customers,3,Loyal
1769,2024-09-13,1,277.09,110,4,1,1,6,New Customers,1,At-Risk
1771,2024-08-11,2,275.29,143,4,2,1,7,New Customers,1,At-Risk
1773,2024-08-20,3,1085.98,134,4,3,4,11,Loyal Customers,3,Loyal
1774,2023-10-04,3,489.81,455,2,3,2,7,At-Risk,4,Potential
1775,2024-08-23,1,308.89,131,4,1,1,6,New Customers,1,At-Risk
1777,2024-12-21,6,2068.33,11,5,5,5,15,champions,0,High Value
1778,2024-10-23,5,1313.3,70,5,5,4,14,champions,3,Loyal
1780,2022-04-20,1,355.26,987,1,1,2,4,Lost,2,Lost
1781,2023-09-30,1,197.26,459,2,1,1,4,Hibernating,1,At-Risk
1783,2024-12-29,1,151.17,3,5,1,1,7,New Customers,1,At-Risk
1784,2024-11-26,2,711.29,36,5,2,3,10,New Customers,1,At-Risk
1785,2024-01-04,2,621.79,363,2,2,3,7,At-Risk,1,At-Risk
1786,2024-10-04,3,1765.87,89,5,3,5,13,Loyal Customers,3,Loyal
1787,2023-03-07,2,1373.42,666,1,2,5,8,Hibernating,4,Potential
1788,2024-12-24,4,2045.26,8,5,4,5,14,champions,0,High Value
