customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,rfm_segment
1470,2024-01-18,2,423.3,349,3,2,2,7,Hibernating
1474,2024-12-14,4,1730.62,18,5,4,5,14,champions
1475,2024-05-14,1,201.85,232,3,1,1,5,Hibernating
1476,2024-04-04,4,1202.5,272,3,4,4,11,Loyal Customers
1477,2023-02-17,2,737.21,684,1,2,3,6,Hibernating
1478,2023-09-11,2,338.05,478,2,2,2,6,At-Risk
1479,2023-08-24,2,207.49,496,2,2,1,5,At-Risk
1480,2024-10-16,2,1113.76,77,5,2,4,11,New Customers
1481,2023-10-27,2,367.18,432,2,2,2,6,At-Risk
1482,2024-11-21,1,524.39,41,5,1,2,8,New Customers
1483,2024-05-31,2,399.86,215,3,2,2,7,Hibernating
1485,2023-08-29,4,1503.62,491,2,4,5,11,At-Risk
1486,2024-04-01,3,1028.94,275,3,3,4,10,Loyal Customers
1487,2024-09-07,3,1196.81,116,4,3,4,11,Loyal Customers
1488,2024-12-06,5,1602.4399999999998,26,5,5,5,15,champions
1489,2024-08-16,2,1726.79,138,4,2,5,11,New Customers
1490,2024-11-05,3,1996.88,57,5,3,5,13,Loyal Customers
1491,2024-06-17,5,1177.23,198,4,5,4,13,champions
1492,2023-08-02,2,288.38,518,2,2,1,5,At-Risk
1493,2024-12-12,2,561.46,20,5,2,2,9,New Customers
1494,2024-11-25,4,1336.99,37,5,4,4,13,champions
1495,2024-09-30,3,751.1700000000001,93,4,3,3,10,Loyal Customers
1496,2022-03-24,2,346.36,1014,1,2,2,5,Hibernating
1497,2024-10-19,4,1046.3400000000001,74,5,4,4,13,champions
1498,2023-10-25,6,1358.94,434,2,5,5,12,At-Risk
1499,2023-01-15,3,514.01,717,1,3,2,6,Hibernating
1500,2024-01-01,2,526.89,366,2,2,2,6,At-Risk
1501,2024-12-18,2,771.45,14,5,2,3,10,New Customers
1502,2024-10-10,3,1525.8899999999999,83,5,3,5,13,Loyal Customers
1503,2024-02-07,1,301.11,329,3,1,1,5,Hibernating
1504,2023-11-19,1,176.12,409,2,1,1,4,Hibernating
1505,2022-10-20,4,1248.1499999999999,804,1,4,4,9,Cannot Lose Them
1506,2024-06-08,6,2059.02,207,3,5,5,13,Loyal Customers
1507,2022-01-08,1,159.04,1089,1,1,1,3,Lost
1508,2023-09-10,2,685.72,479,2,2,3,7,At-Risk
1509,2024-01-16,2,984.57,351,3,2,4,9,Potential Loyalists
1510,2024-11-13,2,318.29,49,5,2,1,8,New Customers
1511,2024-01-15,5,1824.06,352,3,5,5,13,Loyal Customers
1512,2023-11-28,2,223.68,400,2,2,1,5,At-Risk
1513,2023-07-30,3,1199.93,521,2,3,4,9,At-Risk
1514,2024-12-25,2,584.53,7,5,2,3,10,New Customers
1515,2024-12-09,2,375.21999999999997,23,5,2,2,9,New Customers
1516,2024-09-13,1,301.62,110,4,1,1,6,New Customers
1517,2023-09-10,4,1555.4299999999998,479,2,4,5,11,At-Risk
1518,2024-08-19,3,1294.78,135,4,3,4,11,Loyal Customers
1520,2024-11-30,4,944.8100000000001,32,5,4,4,13,champions
1521,2024-06-03,5,1245.81,212,3,5,4,12,Loyal Customers
1522,2022-09-01,2,1608.81,853,1,2,5,8,Hibernating
1523,2024-03-15,3,970.6199999999999,292,3,3,4,10,Loyal Customers
1524,2023-09-07,3,1014.6400000000001,482,2,3,4,9,At-Risk
1525,2023-05-15,4,2854.29,597,2,4,5,11,At-Risk
1526,2023-11-16,2,470.75,412,2,2,2,6,At-Risk
1527,2022-09-22,3,437.4,832,1,3,2,6,Hibernating
1528,2024-10-06,4,794.45,87,5,4,3,12,Loyal Customers
1529,2022-01-02,1,55.29,1095,1,1,1,3,Lost
1530,2024-12-15,3,473.17999999999995,17,5,3,2,10,Loyal Customers
1531,2024-07-13,1,734.01,172,4,1,3,8,New Customers
1532,2024-11-21,5,827.75,41,5,5,3,13,Loyal Customers
1533,2024-12-30,3,1321.62,2,5,3,4,12,Loyal Customers
1534,2022-12-21,1,119.14,742,1,1,1,3,Lost
1535,2024-08-18,5,2945.19,136,4,5,5,14,champions
1537,2024-12-11,3,479.85,21,5,3,2,10,Loyal Customers
1538,2024-10-04,4,592.88,89,5,4,3,12,Loyal Customers
1539,2022-04-11,1,148.44,996,1,1,1,3,Lost
1540,2024-10-23,1,104.45,70,5,1,1,7,New Customers
1541,2024-09-23,2,292.03999999999996,100,4,2,1,7,New Customers
1542,2024-11-10,4,2499.86,52,5,4,5,14,champions
1543,2024-08-07,4,1493.04,147,4,4,5,13,champions
1544,2023-10-02,2,2434.58,457,2,2,5,9,At-Risk
1545,2024-10-01,6,2614.2999999999997,92,4,5,5,14,champions
1546,2024-07-01,3,1467.81,184,4,3,5,12,Loyal Customers
1547,2024-11-30,5,1309.51,32,5,5,4,14,champions
1548,2024-10-08,5,893.97,85,5,5,4,14,champions
1549,2024-07-28,8,2657.77,157,4,5,5,14,champions
1550,2024-08-21,2,654.39,133,4,2,3,9,New Customers
1551,2024-11-26,4,1148.75,36,5,4,4,13,champions
1552,2024-01-31,3,1288.2000000000003,336,3,3,4,10,Loyal Customers
1553,2023-04-16,1,199.68,626,1,1,1,3,Lost
1554,2024-11-15,7,3071.35,47,5,5,5,15,champions
1555,2024-01-23,1,254.16,344,3,1,1,5,Hibernating
1556,2023-08-18,1,665.82,502,2,1,3,6,Hibernating
1557,2023-07-11,2,1359.6,540,2,2,5,9,At-Risk
1558,2024-11-03,2,326.91,59,5,2,2,9,New Customers
1559,2023-06-30,2,1319.0500000000002,551,2,2,4,8,At-Risk
1560,2024-04-19,2,467.49,257,3,2,2,7,Hibernating
1561,2024-09-06,6,2110.62,117,4,5,5,14,champions
1562,2024-12-02,2,334.29,30,5,2,2,9,New Customers
1563,2023-02-05,1,337.64,696,1,1,2,4,Lost
1564,2023-02-18,2,613.75,683,1,2,3,6,Hibernating
1565,2024-11-24,5,1569.26,38,5,5,5,15,champions
1566,2023-10-04,4,2076.81,455,2,4,5,11,At-Risk
1567,2024-05-02,1,187.33,244,3,1,1,5,Hibernating
1568,2024-11-03,4,1055.41,59,5,4,4,13,champions
1569,2024-11-21,2,226.85000000000002,41,5,2,1,8,New Customers
1570,2023-12-13,2,268.41,385,2,2,1,5,At-Risk
1571,2024-12-23,2,134.75,9,5,2,1,8,New Customers
1572,2024-06-02,3,496.35,213,3,3,2,8,Loyal Customers
1573,2024-11-12,3,2361.91,50,5,3,5,13,Loyal Customers
1574,2022-09-07,1,102.2,847,1,1,1,3,Lost
1575,2023-03-24,2,475.12,649,1,2,2,5,Hibernating
1577,2024-08-20,2,455.76,134,4,2,2,8,New Customers
1578,2023-03-13,4,2745.7200000000003,660,1,4,5,10,Cannot Lose Them
1580,2024-01-03,3,674.45,364,2,3,3,8,At-Risk
1581,2024-01-30,3,771.76,337,3,3,3,9,Loyal Customers
1583,2024-12-01,3,823.14,31,5,3,3,11,Loyal Customers
1584,2023-11-26,4,842.29,402,2,4,3,9,At-Risk
1585,2024-12-23,5,2069.95,9,5,5,5,15,champions
1586,2024-08-31,4,1201.81,123,4,4,4,12,champions
1587,2024-07-01,6,1351.3600000000001,184,4,5,4,13,champions
1588,2024-06-30,2,1063.44,185,4,2,4,10,New Customers
1589,2024-06-08,3,1519.74,207,3,3,5,11,Loyal Customers
1590,2024-08-14,4,1618.12,140,4,4,5,13,champions
1591,2023-11-06,2,300.45,422,2,2,1,5,At-Risk
1592,2023-10-22,6,1801.47,437,2,5,5,12,At-Risk
1593,2024-03-25,1,58.43,282,3,1,1,5,Hibernating
1594,2022-05-03,3,1180.24,974,1,3,4,8,Cannot Lose Them
1595,2022-03-28,3,1151.82,1010,1,3,4,8,Cannot Lose Them
1596,2022-08-04,1,364.27,881,1,1,2,4,Lost
1597,2022-08-06,2,291.52,879,1,2,1,4,Hibernating
1598,2024-11-18,6,1911.22,44,5,5,5,15,champions
1599,2023-07-23,1,374.21,528,2,1,2,5,Hibernating
1600,2024-12-11,3,2289.31,21,5,3,5,13,Loyal Customers
1601,2024-12-30,3,505.11999999999995,2,5,3,2,10,Loyal Customers
1602,2024-03-14,2,266.83,293,3,2,1,6,Hibernating
1603,2024-06-26,3,1027.3899999999999,189,4,3,4,11,Loyal Customers
1605,2024-06-13,3,438.37,202,4,3,2,9,Loyal Customers
1606,2024-07-23,2,760.75,162,4,2,3,9,New Customers
1607,2024-06-26,2,805.11,189,4,2,3,9,New Customers
1608,2024-09-22,1,521.57,101,4,1,2,7,New Customers
1609,2024-12-18,3,1811.1499999999999,14,5,3,5,13,Loyal Customers
1611,2024-02-02,1,435.5,334,3,1,2,6,Hibernating
1613,2024-09-05,1,813.11,118,4,1,3,8,New Customers
1614,2023-04-24,2,743.6700000000001,618,1,2,3,6,Hibernating
1616,2023-12-18,1,87.23,380,2,1,1,4,Hibernating
1617,2023-11-09,2,660.25,419,2,2,3,7,At-Risk
1618,2024-12-20,5,1363.63,12,5,5,5,15,champions
1619,2024-09-25,2,1911.65,98,4,2,5,11,New Customers
1620,2024-11-21,3,989.4100000000001,41,5,3,4,12,Loyal Customers
1621,2024-08-13,1,76.56,141,4,1,1,6,New Customers
1622,2024-12-28,2,638.39,4,5,2,3,10,New Customers
1623,2023-02-25,1,388.96,676,1,1,2,4,Lost
1624,2023-12-05,1,165.28,393,2,1,1,4,Hibernating
1625,2023-10-05,2,1119.0800000000002,454,2,2,4,8,At-Risk
1626,2023-03-03,1,131.22,670,1,1,1,3,Lost
1627,2022-12-24,1,650.5,739,1,1,3,5,Lost
1629,2024-06-16,2,880.38,199,4,2,3,9,New Customers
1630,2024-03-01,4,671.4,306,3,4,3,10,Loyal Customers
1631,2022-10-30,1,261.53,794,1,1,1,3,Lost
1632,2023-07-21,3,1058.04,530,2,3,4,9,At-Risk
1634,2023-12-28,5,1611.37,370,2,5,5,12,At-Risk
1635,2024-04-03,2,364.21000000000004,273,3,2,2,7,Hibernating
1636,2024-11-03,2,334.31,59,5,2,2,9,New Customers
1637,2024-05-02,4,665.44,244,3,4,3,10,Loyal Customers
1638,2024-11-23,5,1749.29,39,5,5,5,15,champions
1639,2023-11-05,3,466.51,423,2,3,2,7,At-Risk
1641,2024-01-25,3,1145.78,342,3,3,4,10,Loyal Customers
1642,2024-04-16,4,2154.04,260,3,4,5,12,Loyal Customers
1643,2024-11-10,3,903.88,52,5,3,4,12,Loyal Customers
1644,2022-07-09,1,195.22,907,1,1,1,3,Lost
1645,2024-06-22,4,1076.69,193,4,4,4,12,champions
1646,2023-09-08,4,1553.18,481,2,4,5,11,At-Risk
1647,2022-06-14,3,549.39,932,1,3,2,6,Hibernating
1649,2024-10-03,3,591.0,90,5,3,3,11,Loyal Customers
1650,2024-03-16,2,564.04,291,3,2,2,7,Hibernating
1651,2023-10-22,1,549.81,437,2,1,2,5,Hibernating
1652,2024-10-25,3,524.94,68,5,3,2,10,Loyal Customers
1654,2024-11-12,3,571.03,50,5,3,3,11,Loyal Customers
1655,2022-10-03,1,234.94,821,1,1,1,3,Lost
1656,2024-02-22,3,1237.74,314,3,3,4,10,Loyal Customers
1657,2024-09-13,5,1194.23,110,4,5,4,13,champions
1658,2024-05-06,2,616.56,240,3,2,3,8,Potential Loyalists
1659,2023-06-28,1,198.5,553,2,1,1,4,Hibernating
1660,2024-04-10,3,977.45,266,3,3,4,10,Loyal Customers
1661,2024-02-11,3,1146.76,325,3,3,4,10,Loyal Customers
1662,2024-12-16,4,1455.29,16,5,4,5,14,champions
1664,2024-08-11,1,246.06,143,4,1,1,6,New Customers
1665,2024-11-15,4,1039.0700000000002,47,5,4,4,13,champions
1666,2024-04-08,1,598.08,268,3,1,3,7,Hibernating
1667,2023-11-22,5,2313.04,406,2,5,5,12,At-Risk
1668,2023-09-26,4,1284.91,463,2,4,4,10,At-Risk
1669,2024-12-27,2,660.21,5,5,2,3,10,New Customers
1670,2023-05-25,1,254.99,587,2,1,1,4,Hibernating
1672,2024-01-18,5,1479.3600000000001,349,3,5,5,13,Loyal Customers
1673,2023-03-24,4,748.92,649,1,4,3,8,Cannot Lose Them
1674,2024-03-23,6,1692.9099999999999,284,3,5,5,13,Loyal Customers
1675,2024-05-28,4,840.34,218,3,4,3,10,Loyal Customers
1676,2023-04-07,2,460.53,635,1,2,2,5,Hibernating
1677,2024-08-19,5,1332.41,135,4,5,4,13,champions
1679,2022-02-11,1,301.13,1055,1,1,1,3,Lost
1681,2024-10-18,1,214.87,75,5,1,1,7,New Customers
1682,2024-12-09,3,1295.0700000000002,23,5,3,4,12,Loyal Customers
1683,2023-01-25,1,191.61,707,1,1,1,3,Lost
1684,2022-11-15,1,291.61,778,1,1,1,3,Lost
1686,2024-10-26,2,557.74,67,5,2,2,9,New Customers
1687,2024-02-04,2,510.09000000000003,332,3,2,2,7,Hibernating
1688,2024-07-28,3,1199.9,157,4,3,4,11,Loyal Customers
1689,2024-08-29,6,1199.54,125,4,5,4,13,champions
1690,2023-04-06,2,327.22,636,1,2,2,5,Hibernating
1691,2024-12-03,2,576.89,29,5,2,3,10,New Customers
1692,2022-03-12,1,729.99,1026,1,1,3,5,Lost
1693,2024-09-30,4,916.69,93,4,4,4,12,champions
1694,2024-12-16,3,551.68,16,5,3,2,10,Loyal Customers
1695,2023-03-25,1,135.18,648,1,1,1,3,Lost
1696,2024-12-24,4,1377.33,8,5,4,5,14,champions
1697,2023-11-20,3,1140.69,408,2,3,4,9,At-Risk
1698,2024-12-02,4,706.23,30,5,4,3,12,Loyal Customers
1699,2023-03-19,1,184.79,654,1,1,1,3,Lost
1700,2024-11-18,1,93.05,44,5,1,1,7,New Customers
1701,2024-10-30,1,330.54,63,5,1,2,8,New Customers
1702,2024-03-11,2,395.93,296,3,2,2,7,Hibernating
1703,2024-03-05,4,586.16,302,3,4,3,10,Loyal Customers
1705,2023-04-23,4,2478.11,619,1,4,5,10,Cannot Lose Them
1706,2023-01-17,2,378.34000000000003,715,1,2,2,5,Hibernating
1707,2024-10-27,2,490.07,66,5,2,2,9,New Customers
1709,2024-09-15,2,512.98,108,4,2,2,8,New Customers
1711,2024-08-05,4,701.05,149,4,4,3,11,Loyal Customers
1712,2023-10-03,3,503.44000000000005,456,2,3,2,7,At-Risk
1713,2023-09-29,1,189.33,460,2,1,1,4,Hibernating
1714,2024-12-26,2,611.59,6,5,2,3,10,New Customers
1715,2024-05-27,4,1146.56,219,3,4,4,11,Loyal Customers
1716,2023-12-22,2,298.34,376,2,2,1,5,At-Risk
1717,2024-09-29,1,111.58,94,4,1,1,6,New Customers
1718,2024-12-04,3,1131.72,28,5,3,4,12,Loyal Customers
1719,2024-02-01,3,1085.74,335,3,3,4,10,Loyal Customers
1720,2024-06-21,4,1163.99,194,4,4,4,12,champions
1721,2023-04-10,3,980.1700000000001,632,1,3,4,8,Cannot Lose Them
1722,2023-09-08,1,324.48,481,2,1,2,5,Hibernating
1723,2024-06-29,3,454.72,186,4,3,2,9,Loyal Customers
1724,2024-10-09,3,1207.3400000000001,84,5,3,4,12,Loyal Customers
1725,2024-05-23,5,921.93,223,3,5,4,12,Loyal Customers
1726,2024-07-02,3,952.6800000000001,183,4,3,4,11,Loyal Customers
1727,2024-02-22,3,887.33,314,3,3,4,10,Loyal Customers
1728,2024-05-28,1,170.53,218,3,1,1,5,Hibernating
1730,2022-06-10,1,210.55,936,1,1,1,3,Lost
1731,2024-04-26,3,843.31,250,3,3,3,9,Loyal Customers
1732,2023-10-03,2,284.06,456,2,2,1,5,At-Risk
1734,2022-05-27,2,232.94,950,1,2,1,4,Hibernating
1735,2024-02-13,3,2826.73,323,3,3,5,11,Loyal Customers
1736,2024-08-13,2,486.40999999999997,141,4,2,2,8,New Customers
1738,2024-12-24,4,803.5,8,5,4,3,12,Loyal Customers
1739,2024-12-07,1,414.09,25,5,1,2,8,New Customers
1740,2024-12-05,2,540.56,27,5,2,2,9,New Customers
1741,2024-10-17,3,614.87,76,5,3,3,11,Loyal Customers
1742,2023-12-29,5,1390.32,369,2,5,5,12,At-Risk
1745,2022-05-03,1,346.62,974,1,1,2,4,Lost
1747,2024-01-27,1,326.14,340,3,1,2,6,Hibernating
1748,2024-11-24,3,768.61,38,5,3,3,11,Loyal Customers
1749,2023-11-10,2,607.53,418,2,2,3,7,At-Risk
1750,2024-07-17,2,872.27,168,4,2,3,9,New Customers
1751,2023-03-01,2,975.01,672,1,2,4,7,Hibernating
1752,2023-10-11,2,835.6199999999999,448,2,2,3,7,At-Risk
1753,2024-01-06,4,1009.39,361,2,4,4,10,At-Risk
1754,2022-09-08,1,803.29,846,1,1,3,5,Lost
1755,2024-04-02,2,768.39,274,3,2,3,8,Potential Loyalists
1756,2024-03-13,2,624.0,294,3,2,3,8,Potential Loyalists
1757,2023-09-15,2,262.41,474,2,2,1,5,At-Risk
1758,2023-11-24,1,330.07,404,2,1,2,5,Hibernating
1759,2022-07-31,1,878.65,885,1,1,3,5,Lost
1760,2024-06-01,1,437.2,214,3,1,2,6,Hibernating
1761,2022-04-22,2,899.06,985,1,2,4,7,Hibernating
1762,2023-08-02,5,1419.75,518,2,5,5,12,At-Risk
1763,2024-07-03,4,1454.01,182,4,4,5,13,champions
1764,2024-10-31,5,3179.56,62,5,5,5,15,champions
1765,2024-10-13,3,1066.13,80,5,3,4,12,Loyal Customers
1766,2024-06-11,3,441.84000000000003,204,4,3,2,9,Loyal Customers
1767,2024-12-08,3,1820.1100000000001,24,5,3,5,13,Loyal Customers
1768,2024-09-02,3,671.56,121,4,3,3,10,Loyal Customers
1769,2024-09-13,1,277.09,110,4,1,1,6,New Customers
1771,2024-08-11,2,275.29,143,4,2,1,7,New Customers
1773,2024-08-20,3,1085.98,134,4,3,4,11,Loyal Customers
1774,2023-10-04,3,489.80999999999995,455,2,3,2,7,At-Risk
1775,2024-08-23,1,308.89,131,4,1,1,6,New Customers
1777,2024-12-21,6,2068.33,11,5,5,5,15,champions
1778,2024-10-23,5,1313.3,70,5,5,4,14,champions
1780,2022-04-20,1,355.26,987,1,1,2,4,Lost
1781,2023-09-30,1,197.26,459,2,1,1,4,Hibernating
1783,2024-12-29,1,151.17,3,5,1,1,7,New Customers
1784,2024-11-26,2,711.29,36,5,2,3,10,New Customers
1785,2024-01-04,2,621.79,363,2,2,3,7,At-Risk
1786,2024-10-04,3,1765.87,89,5,3,5,13,Loyal Customers
1787,2023-03-07,2,1373.42,666,1,2,5,8,Hibernating
1788,2024-12-24,4,2045.26,8,5,4,5,14,champions
1789,2024-11-17,4,1617.48,45,5,4,5,14,champions
1790,2022-10-02,1,302.19,822,1,1,1,3,Lost
1791,2023-08-25,2,1707.54,495,2,2,5,9,At-Risk
1792,2024-09-06,4,920.64,117,4,4,4,12,champions
1793,2023-07-30,2,437.65,521,2,2,2,6,At-Risk
1794,2023-09-22,1,245.41,467,2,1,1,4,Hibernating
1795,2022-11-17,1,1532.12,776,1,1,5,7,Lost
1796,2024-02-02,1,324.4,334,3,1,2,6,Hibernating
1797,2024-09-06,2,1014.06,117,4,2,4,10,New Customers
1798,2023-04-02,1,300.68,640,1,1,1,3,Lost
1800,2024-10-03,2,959.74,90,5,2,4,11,New Customers
1801,2024-02-28,2,581.65,308,3,2,3,8,Potential Loyalists
1802,2023-11-11,3,819.66,417,2,3,3,8,At-Risk
1803,2023-10-06,1,1327.21,453,2,1,4,7,Hibernating
1804,2024-09-15,3,776.79,108,4,3,3,10,Loyal Customers
1805,2022-12-13,2,382.84000000000003,750,1,2,2,5,Hibernating
1806,2024-12-28,4,1983.08,4,5,4,5,14,champions
1807,2024-12-12,3,492.74,20,5,3,2,10,Loyal Customers
1808,2024-08-25,4,1332.85,129,4,4,4,12,champions
1809,2024-12-26,7,3471.65,6,5,5,5,15,champions
1810,2024-01-07,3,923.0799999999999,360,2,3,4,9,At-Risk
1811,2024-09-16,4,809.95,107,4,4,3,11,Loyal Customers
1812,2024-12-08,1,142.47,24,5,1,1,7,New Customers
1813,2024-09-03,1,79.31,120,4,1,1,6,New Customers
1814,2024-01-11,5,967.4300000000001,356,3,5,4,12,Loyal Customers
1815,2024-05-15,4,1293.32,231,3,4,4,11,Loyal Customers
1816,2024-06-07,3,737.91,208,3,3,3,9,Loyal Customers
1818,2024-05-16,2,836.55,230,3,2,3,8,Potential Loyalists
1819,2024-09-30,2,354.29,93,4,2,2,8,New Customers
1821,2024-04-13,3,2192.97,263,3,3,5,11,Loyal Customers
1822,2024-09-04,3,1092.04,119,4,3,4,11,Loyal Customers
1823,2024-12-23,3,490.97,9,5,3,2,10,Loyal Customers
1824,2024-11-24,5,1702.83,38,5,5,5,15,champions
1826,2023-04-18,1,121.29,624,1,1,1,3,Lost
1827,2023-09-06,1,455.24,483,2,1,2,5,Hibernating
1828,2022-07-20,1,952.62,896,1,1,4,6,Lost
1829,2023-07-03,1,404.98,548,2,1,2,5,Hibernating
1830,2023-01-05,1,755.09,727,1,1,3,5,Lost
1831,2023-07-03,1,54.02,548,2,1,1,4,Hibernating
1832,2022-01-01,1,115.91,1096,1,1,1,3,Lost
1833,2023-08-01,4,683.67,519,2,4,3,9,At-Risk
1834,2024-09-22,1,100.09,101,4,1,1,6,New Customers
1836,2024-01-13,2,637.8,354,3,2,3,8,Potential Loyalists
1837,2024-11-06,2,412.09,56,5,2,2,9,New Customers
1838,2024-07-17,4,2063.5,168,4,4,5,13,champions
1839,2023-05-21,1,210.16,591,2,1,1,4,Hibernating
1840,2023-11-22,3,613.27,406,2,3,3,8,At-Risk
1841,2023-10-07,1,225.28,452,2,1,1,4,Hibernating
1842,2024-11-18,2,1019.94,44,5,2,4,11,New Customers
1843,2024-10-14,3,534.51,79,5,3,2,10,Loyal Customers
1844,2024-02-12,2,970.6500000000001,324,3,2,4,9,Potential Loyalists
1845,2023-08-17,2,381.14,503,2,2,2,6,At-Risk
1846,2024-03-01,6,2082.7,306,3,5,5,13,Loyal Customers
1848,2024-07-14,4,2621.62,171,4,4,5,13,champions
1849,2023-09-02,1,158.89,487,2,1,1,4,Hibernating
1850,2024-11-12,1,287.41,50,5,1,1,7,New Customers
1851,2024-06-29,3,922.8299999999999,186,4,3,4,11,Loyal Customers
1852,2024-12-27,2,268.6,5,5,2,1,8,New Customers
1853,2024-11-22,5,948.27,40,5,5,4,14,champions
1854,2024-09-26,4,1203.13,97,4,4,4,12,champions
1855,2023-06-25,1,282.95,556,2,1,1,4,Hibernating
1857,2023-04-06,1,201.03,636,1,1,1,3,Lost
1858,2023-11-04,1,355.07,424,2,1,2,5,Hibernating
1860,2022-12-03,1,236.69,760,1,1,1,3,Lost
1861,2022-06-30,1,452.77,916,1,1,2,4,Lost
1862,2024-03-28,4,848.36,279,3,4,3,10,Loyal Customers
1863,2024-05-29,3,1372.4299999999998,217,3,3,5,11,Loyal Customers
1864,2024-11-15,5,2033.36,47,5,5,5,15,champions
1865,2024-05-05,3,569.89,241,3,3,3,9,Loyal Customers
1866,2024-12-03,4,1417.1399999999999,29,5,4,5,14,champions
1867,2023-07-25,4,1417.45,526,2,4,5,11,At-Risk
1868,2022-11-09,1,285.34,784,1,1,1,3,Lost
1869,2022-08-03,2,435.42999999999995,882,1,2,2,5,Hibernating
1870,2024-07-17,1,189.72,168,4,1,1,6,New Customers
1871,2023-04-06,1,90.21,636,1,1,1,3,Lost
1872,2024-11-05,3,1437.35,57,5,3,5,13,Loyal Customers
1873,2023-09-07,1,252.27,482,2,1,1,4,Hibernating
1875,2023-11-16,4,663.3299999999999,412,2,4,3,9,At-Risk
1876,2024-04-23,1,85.03,253,3,1,1,5,Hibernating
1877,2024-11-30,4,1152.03,32,5,4,4,13,champions
1878,2024-06-24,4,1394.69,191,4,4,5,13,champions
1879,2022-02-12,1,126.37,1054,1,1,1,3,Lost
1880,2022-11-10,2,347.72,783,1,2,2,5,Hibernating
1882,2022-04-11,1,799.86,996,1,1,3,5,Lost
1883,2024-12-05,3,1251.43,27,5,3,4,12,Loyal Customers
1884,2024-04-09,6,2344.04,267,3,5,5,13,Loyal Customers
1885,2022-04-20,3,2342.7,987,1,3,5,9,Cannot Lose Them
1886,2024-06-29,5,1752.1799999999998,186,4,5,5,14,champions
1887,2023-05-15,4,2754.28,597,2,4,5,11,At-Risk
1888,2023-04-07,1,354.07,635,1,1,2,4,Lost
1889,2022-12-03,1,448.68,760,1,1,2,4,Lost
1890,2024-04-27,3,569.9300000000001,249,3,3,3,9,Loyal Customers
1891,2023-08-14,1,267.27,506,2,1,1,4,Hibernating
1892,2024-12-08,1,201.73,24,5,1,1,7,New Customers
1893,2024-08-19,1,317.95,135,4,1,1,6,New Customers
1894,2024-11-13,1,186.17,49,5,1,1,7,New Customers
1895,2022-05-26,1,331.22,951,1,1,2,4,Lost
1896,2024-12-26,2,930.75,6,5,2,4,11,New Customers
1897,2023-09-22,3,562.6,467,2,3,2,7,At-Risk
1898,2022-02-04,1,460.37,1062,1,1,2,4,Lost
1900,2024-04-24,4,1286.32,252,3,4,4,11,Loyal Customers
1901,2024-04-14,2,631.46,262,3,2,3,8,Potential Loyalists
1902,2023-11-06,3,536.5899999999999,422,2,3,2,7,At-Risk
1903,2023-12-26,3,915.1600000000001,372,2,3,4,9,At-Risk
1904,2024-06-13,1,391.75,202,4,1,2,7,New Customers
1905,2022-08-09,2,318.85,876,1,2,2,5,Hibernating
1906,2024-02-26,1,87.64,310,3,1,1,5,Hibernating
1907,2023-08-10,2,707.06,510,2,2,3,7,At-Risk
1908,2023-07-27,2,404.31,524,2,2,2,6,At-Risk
1909,2024-04-06,2,229.34,270,3,2,1,6,Hibernating
1910,2022-04-17,1,691.29,990,1,1,3,5,Lost
1911,2024-09-28,4,3361.98,95,4,4,5,13,champions
1912,2024-02-02,2,443.19,334,3,2,2,7,Hibernating
1913,2024-12-25,5,992.1800000000001,7,5,5,4,14,champions
1914,2023-12-13,1,1103.55,385,2,1,4,7,Hibernating
1915,2023-06-24,3,1331.49,557,2,3,4,9,At-Risk
1916,2023-08-30,2,472.87,490,2,2,2,6,At-Risk
1917,2024-05-13,3,784.0699999999999,233,3,3,3,9,Loyal Customers
1918,2024-12-02,1,408.0,30,5,1,2,8,New Customers
1919,2024-09-27,5,1028.6299999999999,96,4,5,4,13,champions
1920,2023-12-27,5,1534.4,371,2,5,5,12,At-Risk
1921,2024-12-11,1,251.55,21,5,1,1,7,New Customers
1922,2024-06-16,5,2271.22,199,4,5,5,14,champions
1923,2024-09-05,3,1773.53,118,4,3,5,12,Loyal Customers
1924,2024-01-20,5,759.97,347,3,5,3,11,Loyal Customers
1925,2024-03-07,2,399.61,300,3,2,2,7,Hibernating
1926,2024-07-27,3,736.65,158,4,3,3,10,Loyal Customers
1927,2024-06-06,5,2079.1400000000003,209,3,5,5,13,Loyal Customers
1928,2023-08-03,2,653.0799999999999,517,2,2,3,7,At-Risk
1929,2024-08-30,1,69.42,124,4,1,1,6,New Customers
1930,2024-08-30,4,1043.8600000000001,124,4,4,4,12,champions
1931,2024-12-28,4,755.11,4,5,4,3,12,Loyal Customers
1932,2023-08-26,2,297.83,494,2,2,1,5,At-Risk
1933,2023-11-04,5,1944.62,424,2,5,5,12,At-Risk
1934,2024-06-10,7,2878.2799999999997,205,3,5,5,13,Loyal Customers
1935,2023-01-24,1,932.21,708,1,1,4,6,Lost
1936,2024-11-25,3,2295.23,37,5,3,5,13,Loyal Customers
1938,2024-04-14,1,331.72,262,3,1,2,6,Hibernating
1939,2024-11-26,4,1368.08,36,5,4,5,14,champions
1940,2024-09-16,3,468.27,107,4,3,2,9,Loyal Customers
1941,2024-09-29,2,1263.6599999999999,94,4,2,4,10,New Customers
1942,2024-12-08,3,1288.66,24,5,3,4,12,Loyal Customers
1943,2024-08-10,2,326.43,144,4,2,2,8,New Customers
1944,2024-12-30,3,666.84,2,5,3,3,11,Loyal Customers
